check_id,run_id,run_date,report_name,source_system,location_id,check_name,records_tested,failed_records,pass_rate
DQ-002979,RUN-007048,2026-05-26,Daily Incident Intake,Safety Logic,LOC-1030,location_id_present,172,0,1.0
DQ-002980,RUN-000384,2026-01-06,Daily Incident Intake,Safety Logic,LOC-1030,incident_key_unique,214,9,0.9579
DQ-002981,RUN-000384,2026-01-06,Daily Incident Intake,Safety Logic,LOC-1030,employee_partner_mapped,157,1,0.9936
DQ-002982,RUN-000384,2026-01-06,Daily Incident Intake,Safety Logic,LOC-1030,location_id_present,298,1,0.9966
DQ-002983,RUN-006655,2026-05-18,PPE Readiness Tracker,PICS,LOC-1044,corrective_action_status_valid,279,16,0.9427
DQ-002984,RUN-006655,2026-05-18,PPE Readiness Tracker,PICS,LOC-1044,incident_key_unique,350,17,0.9514
DQ-002985,RUN-006655,2026-05-18,PPE Readiness Tracker,PICS,LOC-1044,employee_partner_mapped,198,12,0.9394
DQ-002986,RUN-003964,2026-03-23,PPE Readiness Tracker,PICS,LOC-1055,completion_date_present,257,9,0.965
DQ-002987,RUN-003964,2026-03-23,PPE Readiness Tracker,PICS,LOC-1055,corrective_action_status_valid,122,2,0.9836
DQ-002988,RUN-003964,2026-03-23,PPE Readiness Tracker,PICS,LOC-1055,location_id_present,268,4,0.9851
DQ-002989,RUN-006739,2026-05-21,Daily Incident Intake,Safety Logic,LOC-1043,completion_date_present,288,11,0.9618
DQ-002990,RUN-006739,2026-05-21,Daily Incident Intake,Safety Logic,LOC-1043,vendor_credential_current,102,2,0.9804
DQ-002991,RUN-006739,2026-05-21,Daily Incident Intake,Safety Logic,LOC-1043,location_id_present,317,3,0.9905
DQ-002992,RUN-000193,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1023,incident_key_unique,278,4,0.9856
DQ-002993,RUN-000193,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1023,corrective_action_status_valid,139,0,1.0
DQ-002994,RUN-000193,2026-01-05,Daily Incident Intake,Safety Logic,LOC-1023,source_extract_arrived,354,15,0.9576
DQ-002995,RUN-004939,2026-04-13,Chemical SDS Coverage,MSDS,LOC-1067,source_extract_arrived,355,10,0.9718
DQ-002996,RUN-004939,2026-04-13,Chemical SDS Coverage,MSDS,LOC-1067,completion_date_present,101,2,0.9802
DQ-002997,RUN-004939,2026-04-13,Chemical SDS Coverage,MSDS,LOC-1067,employee_partner_mapped,320,8,0.975
DQ-002998,RUN-001512,2026-02-02,Daily Incident Intake,Safety Logic,LOC-1016,corrective_action_status_valid,277,6,0.9783
DQ-002999,RUN-001512,2026-02-02,Daily Incident Intake,Safety Logic,LOC-1016,location_id_present,312,4,0.9872
DQ-003000,RUN-001512,2026-02-02,Daily Incident Intake,Safety Logic,LOC-1016,source_extract_arrived,150,10,0.9333
DQ-003001,RUN-005944,2026-05-05,Monthly Field Safety Scorecard,Safety Logic,LOC-1029,vendor_credential_current,307,17,0.9446
DQ-003002,RUN-005944,2026-05-05,Monthly Field Safety Scorecard,Safety Logic,LOC-1029,location_id_present,327,8,0.9755
DQ-003003,RUN-005944,2026-05-05,Monthly Field Safety Scorecard,Safety Logic,LOC-1029,employee_partner_mapped,101,2,0.9802
DQ-003004,RUN-007307,2026-06-01,Chemical SDS Coverage,MSDS,LOC-1044,source_extract_arrived,350,17,0.9514
DQ-003005,RUN-007307,2026-06-01,Chemical SDS Coverage,MSDS,LOC-1044,employee_partner_mapped,204,7,0.9657
DQ-003006,RUN-007307,2026-06-01,Chemical SDS Coverage,MSDS,LOC-1044,corrective_action_status_valid,136,7,0.9485
DQ-003007,RUN-007996,2026-06-15,Chemical SDS Coverage,MSDS,LOC-1019,corrective_action_status_valid,256,5,0.9805
DQ-003008,RUN-007996,2026-06-15,Chemical SDS Coverage,MSDS,LOC-1019,employee_partner_mapped,183,1,0.9945
DQ-003009,RUN-007996,2026-06-15,Chemical SDS Coverage,MSDS,LOC-1019,vendor_credential_current,358,19,0.9469
DQ-003010,RUN-005539,2026-04-27,Chemical SDS Coverage,MSDS,LOC-1060,location_id_present,235,5,0.9787
DQ-003011,RUN-005539,2026-04-27,Chemical SDS Coverage,MSDS,LOC-1060,vendor_credential_current,127,10,0.9213
DQ-003012,RUN-005539,2026-04-27,Chemical SDS Coverage,MSDS,LOC-1060,incident_key_unique,196,4,0.9796
DQ-003013,RUN-006146,2026-05-09,Ad Hoc Leader Request,Corporate Request,LOC-1066,location_id_present,343,7,0.9796
DQ-003014,RUN-006146,2026-05-09,Ad Hoc Leader Request,Corporate Request,LOC-1066,vendor_credential_current,96,5,0.9479
DQ-003015,RUN-006146,2026-05-09,Ad Hoc Leader Request,Corporate Request,LOC-1066,corrective_action_status_valid,127,5,0.9606
DQ-003016,RUN-000797,2026-01-15,Daily Incident Intake,Safety Logic,LOC-1019,source_extract_arrived,224,6,0.9732
DQ-003017,RUN-000797,2026-01-15,Daily Incident Intake,Safety Logic,LOC-1019,employee_partner_mapped,200,5,0.975
DQ-003018,RUN-000797,2026-01-15,Daily Incident Intake,Safety Logic,LOC-1019,incident_key_unique,105,1,0.9905
DQ-003019,RUN-007120,2026-05-29,Daily Incident Intake,Safety Logic,LOC-1069,location_id_present,157,0,1.0
DQ-003020,RUN-007120,2026-05-29,Daily Incident Intake,Safety Logic,LOC-1069,employee_partner_mapped,193,8,0.9585
DQ-003021,RUN-007120,2026-05-29,Daily Incident Intake,Safety Logic,LOC-1069,corrective_action_status_valid,280,7,0.975
DQ-003022,RUN-006434,2026-05-15,Daily Incident Intake,Safety Logic,LOC-1006,vendor_credential_current,96,3,0.9688
DQ-003023,RUN-006434,2026-05-15,Daily Incident Intake,Safety Logic,LOC-1006,employee_partner_mapped,200,7,0.965
DQ-003024,RUN-006434,2026-05-15,Daily Incident Intake,Safety Logic,LOC-1006,location_id_present,104,3,0.9712
DQ-003025,RUN-002687,2026-02-27,Ad Hoc Leader Request,Corporate Request,LOC-1005,corrective_action_status_valid,290,15,0.9483
DQ-003026,RUN-002687,2026-02-27,Ad Hoc Leader Request,Corporate Request,LOC-1005,incident_key_unique,179,9,0.9497
DQ-003027,RUN-002687,2026-02-27,Ad Hoc Leader Request,Corporate Request,LOC-1005,location_id_present,164,6,0.9634
DQ-003028,RUN-004930,2026-04-13,Chemical SDS Coverage,MSDS,LOC-1040,source_extract_arrived,332,14,0.9578
DQ-003029,RUN-004930,2026-04-13,Chemical SDS Coverage,MSDS,LOC-1040,employee_partner_mapped,120,8,0.9333
DQ-003030,RUN-004930,2026-04-13,Chemical SDS Coverage,MSDS,LOC-1040,corrective_action_status_valid,80,3,0.9625
DQ-003031,RUN-001949,2026-02-11,Daily Incident Intake,Safety Logic,LOC-1057,completion_date_present,84,1,0.9881
DQ-003032,RUN-001949,2026-02-11,Daily Incident Intake,Safety Logic,LOC-1057,location_id_present,153,3,0.9804
DQ-003033,RUN-001949,2026-02-11,Daily Incident Intake,Safety Logic,LOC-1057,employee_partner_mapped,135,7,0.9481
DQ-003034,RUN-006543,2026-05-18,Daily Incident Intake,Safety Logic,LOC-1044,employee_partner_mapped,163,11,0.9325
DQ-003035,RUN-006543,2026-05-18,Daily Incident Intake,Safety Logic,LOC-1044,location_id_present,258,3,0.9884
DQ-003036,RUN-006543,2026-05-18,Daily Incident Intake,Safety Logic,LOC-1044,source_extract_arrived,193,4,0.9793
DQ-003037,RUN-005869,2026-05-04,Chemical SDS Coverage,MSDS,LOC-1001,vendor_credential_current,192,10,0.9479
DQ-003038,RUN-005869,2026-05-04,Chemical SDS Coverage,MSDS,LOC-1001,incident_key_unique,316,7,0.9778
DQ-003039,RUN-005869,2026-05-04,Chemical SDS Coverage,MSDS,LOC-1001,location_id_present,179,4,0.9777
DQ-003040,RUN-006784,2026-05-22,Daily Incident Intake,Safety Logic,LOC-1016,corrective_action_status_valid,314,11,0.965
DQ-003041,RUN-006784,2026-05-22,Daily Incident Intake,Safety Logic,LOC-1016,location_id_present,219,2,0.9909
DQ-003042,RUN-006784,2026-05-22,Daily Incident Intake,Safety Logic,LOC-1016,incident_key_unique,267,7,0.9738
DQ-003043,RUN-005069,2026-04-16,Daily Incident Intake,Safety Logic,LOC-1069,incident_key_unique,130,6,0.9538
DQ-003044,RUN-005069,2026-04-16,Daily Incident Intake,Safety Logic,LOC-1069,completion_date_present,159,8,0.9497
DQ-003045,RUN-005069,2026-04-16,Daily Incident Intake,Safety Logic,LOC-1069,vendor_credential_current,198,21,0.8939
DQ-003046,RUN-002515,2026-02-23,Chemical SDS Coverage,MSDS,LOC-1038,completion_date_present,178,9,0.9494
DQ-003047,RUN-002515,2026-02-23,Chemical SDS Coverage,MSDS,LOC-1038,incident_key_unique,317,20,0.9369
DQ-003048,RUN-002515,2026-02-23,Chemical SDS Coverage,MSDS,LOC-1038,location_id_present,199,7,0.9648
DQ-003049,RUN-000672,2026-01-12,PPE Readiness Tracker,PICS,LOC-1034,location_id_present,202,4,0.9802
DQ-003050,RUN-000672,2026-01-12,PPE Readiness Tracker,PICS,LOC-1034,vendor_credential_current,210,11,0.9476
DQ-003051,RUN-000672,2026-01-12,PPE Readiness Tracker,PICS,LOC-1034,employee_partner_mapped,109,3,0.9725
DQ-003052,RUN-003722,2026-03-19,Daily Incident Intake,Safety Logic,LOC-1071,employee_partner_mapped,297,11,0.963
DQ-003053,RUN-003722,2026-03-19,Daily Incident Intake,Safety Logic,LOC-1071,corrective_action_status_valid,127,2,0.9843
DQ-003054,RUN-003722,2026-03-19,Daily Incident Intake,Safety Logic,LOC-1071,location_id_present,161,2,0.9876
DQ-003055,RUN-003242,2026-03-09,PPE Readiness Tracker,PICS,LOC-1012,vendor_credential_current,244,24,0.9016
DQ-003056,RUN-003242,2026-03-09,PPE Readiness Tracker,PICS,LOC-1012,location_id_present,317,16,0.9495
DQ-003057,RUN-003242,2026-03-09,PPE Readiness Tracker,PICS,LOC-1012,corrective_action_status_valid,226,18,0.9204
DQ-003058,RUN-005802,2026-05-04,Daily Incident Intake,Safety Logic,LOC-1031,incident_key_unique,209,5,0.9761
DQ-003059,RUN-005802,2026-05-04,Daily Incident Intake,Safety Logic,LOC-1031,source_extract_arrived,347,19,0.9452
DQ-003060,RUN-005802,2026-05-04,Daily Incident Intake,Safety Logic,LOC-1031,vendor_credential_current,350,21,0.94
DQ-003061,RUN-004656,2026-04-06,PPE Readiness Tracker,PICS,LOC-1022,corrective_action_status_valid,357,22,0.9384
DQ-003062,RUN-004656,2026-04-06,PPE Readiness Tracker,PICS,LOC-1022,source_extract_arrived,152,9,0.9408
DQ-003063,RUN-004656,2026-04-06,PPE Readiness Tracker,PICS,LOC-1022,employee_partner_mapped,308,22,0.9286
DQ-003064,RUN-006573,2026-05-18,Weekly Exception Review,Safety Logic,LOC-1071,incident_key_unique,310,4,0.9871
DQ-003065,RUN-006573,2026-05-18,Weekly Exception Review,Safety Logic,LOC-1071,source_extract_arrived,161,3,0.9814
DQ-003066,RUN-006573,2026-05-18,Weekly Exception Review,Safety Logic,LOC-1071,location_id_present,103,1,0.9903
DQ-003067,RUN-002301,2026-02-19,Daily Incident Intake,Safety Logic,LOC-1045,location_id_present,86,2,0.9767
DQ-003068,RUN-002301,2026-02-19,Daily Incident Intake,Safety Logic,LOC-1045,source_extract_arrived,257,10,0.9611
DQ-003069,RUN-002301,2026-02-19,Daily Incident Intake,Safety Logic,LOC-1045,completion_date_present,135,6,0.9556
DQ-003070,RUN-002255,2026-02-17,Daily Incident Intake,Safety Logic,LOC-1007,incident_key_unique,266,6,0.9774
DQ-003071,RUN-002255,2026-02-17,Daily Incident Intake,Safety Logic,LOC-1007,corrective_action_status_valid,122,6,0.9508
DQ-003072,RUN-002255,2026-02-17,Daily Incident Intake,Safety Logic,LOC-1007,location_id_present,200,4,0.98
DQ-003073,RUN-008403,2026-06-24,Daily Incident Intake,Safety Logic,LOC-1044,employee_partner_mapped,189,8,0.9577
DQ-003074,RUN-008403,2026-06-24,Daily Incident Intake,Safety Logic,LOC-1044,incident_key_unique,344,12,0.9651
DQ-003075,RUN-008403,2026-06-24,Daily Incident Intake,Safety Logic,LOC-1044,corrective_action_status_valid,178,7,0.9607
DQ-003076,RUN-002172,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1061,corrective_action_status_valid,325,13,0.96
DQ-003077,RUN-002172,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1061,incident_key_unique,146,4,0.9726
DQ-003078,RUN-002172,2026-02-16,Contractor Compliance Snapshot,ISN,LOC-1061,employee_partner_mapped,162,7,0.9568
DQ-003079,RUN-002483,2026-02-23,Contractor Compliance Snapshot,ISN,LOC-1045,employee_partner_mapped,326,13,0.9601
DQ-003080,RUN-002483,2026-02-23,Contractor Compliance Snapshot,ISN,LOC-1045,location_id_present,216,1,0.9954
DQ-003081,RUN-002483,2026-02-23,Contractor Compliance Snapshot,ISN,LOC-1045,source_extract_arrived,153,3,0.9804
DQ-003082,RUN-002380,2026-02-22,Daily Incident Intake,Safety Logic,LOC-1057,employee_partner_mapped,220,6,0.9727
DQ-003083,RUN-002380,2026-02-22,Daily Incident Intake,Safety Logic,LOC-1057,vendor_credential_current,292,19,0.9349
DQ-003084,RUN-002380,2026-02-22,Daily Incident Intake,Safety Logic,LOC-1057,incident_key_unique,111,1,0.991
DQ-003085,RUN-002054,2026-02-14,Daily Incident Intake,Safety Logic,LOC-1044,source_extract_arrived,158,5,0.9684
DQ-003086,RUN-002054,2026-02-14,Daily Incident Intake,Safety Logic,LOC-1044,incident_key_unique,148,2,0.9865
DQ-003087,RUN-002054,2026-02-14,Daily Incident Intake,Safety Logic,LOC-1044,vendor_credential_current,191,10,0.9476
DQ-003088,RUN-002003,2026-02-12,Daily Incident Intake,Safety Logic,LOC-1007,source_extract_arrived,327,20,0.9388
DQ-003089,RUN-002003,2026-02-12,Daily Incident Intake,Safety Logic,LOC-1007,corrective_action_status_valid,185,3,0.9838
DQ-003090,RUN-002003,2026-02-12,Daily Incident Intake,Safety Logic,LOC-1007,location_id_present,156,0,1.0
DQ-003091,RUN-006913,2026-05-25,Contractor Compliance Snapshot,ISN,LOC-1042,location_id_present,225,2,0.9911
DQ-003092,RUN-006913,2026-05-25,Contractor Compliance Snapshot,ISN,LOC-1042,incident_key_unique,314,9,0.9713
DQ-003093,RUN-006913,2026-05-25,Contractor Compliance Snapshot,ISN,LOC-1042,employee_partner_mapped,342,18,0.9474
DQ-003094,RUN-006817,2026-05-24,Daily Incident Intake,Safety Logic,LOC-1007,corrective_action_status_valid,183,6,0.9672
DQ-003095,RUN-006817,2026-05-24,Daily Incident Intake,Safety Logic,LOC-1007,employee_partner_mapped,323,13,0.9598
DQ-003096,RUN-006817,2026-05-24,Daily Incident Intake,Safety Logic,LOC-1007,completion_date_present,336,9,0.9732
DQ-003097,RUN-000979,2026-01-19,Chemical SDS Coverage,MSDS,LOC-1039,location_id_present,152,2,0.9868
DQ-003098,RUN-000979,2026-01-19,Chemical SDS Coverage,MSDS,LOC-1039,corrective_action_status_valid,279,4,0.9857
DQ-003099,RUN-000979,2026-01-19,Chemical SDS Coverage,MSDS,LOC-1039,completion_date_present,81,2,0.9753
DQ-003100,RUN-002239,2026-02-16,PPE Readiness Tracker,PICS,LOC-1053,location_id_present,75,2,0.9733
DQ-003101,RUN-002239,2026-02-16,PPE Readiness Tracker,PICS,LOC-1053,incident_key_unique,282,11,0.961
DQ-003102,RUN-002239,2026-02-16,PPE Readiness Tracker,PICS,LOC-1053,completion_date_present,248,17,0.9315
DQ-003103,RUN-007853,2026-06-12,Daily Incident Intake,Safety Logic,LOC-1035,completion_date_present,158,5,0.9684
DQ-003104,RUN-007853,2026-06-12,Daily Incident Intake,Safety Logic,LOC-1035,incident_key_unique,332,4,0.988
DQ-003105,RUN-007853,2026-06-12,Daily Incident Intake,Safety Logic,LOC-1035,employee_partner_mapped,268,10,0.9627
DQ-003106,RUN-002248,2026-02-16,PPE Readiness Tracker,PICS,LOC-1021,incident_key_unique,273,10,0.9634
DQ-003107,RUN-002248,2026-02-16,PPE Readiness Tracker,PICS,LOC-1021,vendor_credential_current,150,13,0.9133
DQ-003108,RUN-002248,2026-02-16,PPE Readiness Tracker,PICS,LOC-1021,employee_partner_mapped,312,20,0.9359
DQ-003109,RUN-001486,2026-02-02,Daily Incident Intake,Safety Logic,LOC-1032,completion_date_present,201,2,0.99
DQ-003110,RUN-001486,2026-02-02,Daily Incident Intake,Safety Logic,LOC-1032,vendor_credential_current,75,8,0.8933
DQ-003111,RUN-001486,2026-02-02,Daily Incident Intake,Safety Logic,LOC-1032,location_id_present,352,7,0.9801
DQ-003112,RUN-003101,2026-03-07,Daily Incident Intake,Safety Logic,LOC-1071,completion_date_present,337,9,0.9733
DQ-003113,RUN-003101,2026-03-07,Daily Incident Intake,Safety Logic,LOC-1071,vendor_credential_current,225,9,0.96
DQ-003114,RUN-003101,2026-03-07,Daily Incident Intake,Safety Logic,LOC-1071,source_extract_arrived,300,10,0.9667
DQ-003115,RUN-003973,2026-03-23,PPE Readiness Tracker,PICS,LOC-1062,incident_key_unique,189,11,0.9418
DQ-003116,RUN-003973,2026-03-23,PPE Readiness Tracker,PICS,LOC-1062,employee_partner_mapped,161,13,0.9193
DQ-003117,RUN-003973,2026-03-23,PPE Readiness Tracker,PICS,LOC-1062,corrective_action_status_valid,151,8,0.947
DQ-003118,RUN-001687,2026-02-05,Vendor Credential Audit,Browz,LOC-1070,source_extract_arrived,75,9,0.88
DQ-003119,RUN-001687,2026-02-05,Vendor Credential Audit,Browz,LOC-1070,completion_date_present,326,15,0.954
DQ-003120,RUN-001687,2026-02-05,Vendor Credential Audit,Browz,LOC-1070,employee_partner_mapped,140,10,0.9286
DQ-003121,RUN-002089,2026-02-15,Daily Incident Intake,Safety Logic,LOC-1030,location_id_present,83,3,0.9639
DQ-003122,RUN-002089,2026-02-15,Daily Incident Intake,Safety Logic,LOC-1030,incident_key_unique,142,5,0.9648
DQ-003123,RUN-002089,2026-02-15,Daily Incident Intake,Safety Logic,LOC-1030,source_extract_arrived,207,3,0.9855
DQ-003124,RUN-005205,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1048,source_extract_arrived,141,4,0.9716
DQ-003125,RUN-005205,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1048,corrective_action_status_valid,256,9,0.9648
DQ-003126,RUN-005205,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1048,location_id_present,151,0,1.0
DQ-003127,RUN-003894,2026-03-23,Contractor Compliance Snapshot,ISN,LOC-1063,location_id_present,225,1,0.9956
DQ-003128,RUN-003894,2026-03-23,Contractor Compliance Snapshot,ISN,LOC-1063,source_extract_arrived,256,6,0.9766
DQ-003129,RUN-003894,2026-03-23,Contractor Compliance Snapshot,ISN,LOC-1063,vendor_credential_current,313,12,0.9617
DQ-003130,RUN-005247,2026-04-20,PPE Readiness Tracker,PICS,LOC-1050,incident_key_unique,116,6,0.9483
DQ-003131,RUN-005247,2026-04-20,PPE Readiness Tracker,PICS,LOC-1050,employee_partner_mapped,88,4,0.9545
DQ-003132,RUN-005247,2026-04-20,PPE Readiness Tracker,PICS,LOC-1050,corrective_action_status_valid,217,14,0.9355
DQ-003133,RUN-008665,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1040,incident_key_unique,323,11,0.9659
DQ-003134,RUN-008665,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1040,source_extract_arrived,260,13,0.95
DQ-003135,RUN-008665,2026-06-29,Chemical SDS Coverage,MSDS,LOC-1040,corrective_action_status_valid,217,12,0.9447
DQ-003136,RUN-006190,2026-05-11,Daily Incident Intake,Safety Logic,LOC-1059,completion_date_present,143,2,0.986
DQ-003137,RUN-006190,2026-05-11,Daily Incident Intake,Safety Logic,LOC-1059,location_id_present,162,3,0.9815
DQ-003138,RUN-006190,2026-05-11,Daily Incident Intake,Safety Logic,LOC-1059,incident_key_unique,331,7,0.9789
DQ-003139,RUN-001824,2026-02-09,Weekly Exception Review,Safety Logic,LOC-1033,incident_key_unique,172,8,0.9535
DQ-003140,RUN-001824,2026-02-09,Weekly Exception Review,Safety Logic,LOC-1033,corrective_action_status_valid,245,17,0.9306
DQ-003141,RUN-001824,2026-02-09,Weekly Exception Review,Safety Logic,LOC-1033,completion_date_present,122,2,0.9836
DQ-003142,RUN-005288,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1062,incident_key_unique,219,4,0.9817
DQ-003143,RUN-005288,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1062,completion_date_present,106,5,0.9528
DQ-003144,RUN-005288,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1062,vendor_credential_current,108,4,0.963
DQ-003145,RUN-000700,2026-01-12,Ad Hoc Leader Request,Corporate Request,LOC-1040,corrective_action_status_valid,253,13,0.9486
DQ-003146,RUN-000700,2026-01-12,Ad Hoc Leader Request,Corporate Request,LOC-1040,completion_date_present,272,9,0.9669
DQ-003147,RUN-000700,2026-01-12,Ad Hoc Leader Request,Corporate Request,LOC-1040,vendor_credential_current,345,22,0.9362
DQ-003148,RUN-007059,2026-05-26,Daily Incident Intake,Safety Logic,LOC-1042,location_id_present,342,4,0.9883
DQ-003149,RUN-007059,2026-05-26,Daily Incident Intake,Safety Logic,LOC-1042,source_extract_arrived,160,6,0.9625
DQ-003150,RUN-007059,2026-05-26,Daily Incident Intake,Safety Logic,LOC-1042,incident_key_unique,248,5,0.9798
DQ-003151,RUN-003912,2026-03-23,Contractor Compliance Snapshot,ISN,LOC-1050,completion_date_present,243,4,0.9835
DQ-003152,RUN-003912,2026-03-23,Contractor Compliance Snapshot,ISN,LOC-1050,corrective_action_status_valid,258,9,0.9651
DQ-003153,RUN-003912,2026-03-23,Contractor Compliance Snapshot,ISN,LOC-1050,source_extract_arrived,328,10,0.9695
DQ-003154,RUN-003971,2026-03-23,PPE Readiness Tracker,PICS,LOC-1041,completion_date_present,239,18,0.9247
DQ-003155,RUN-003971,2026-03-23,PPE Readiness Tracker,PICS,LOC-1041,vendor_credential_current,282,25,0.9113
DQ-003156,RUN-003971,2026-03-23,PPE Readiness Tracker,PICS,LOC-1041,employee_partner_mapped,344,19,0.9448
DQ-003157,RUN-005889,2026-05-04,PPE Readiness Tracker,PICS,LOC-1061,corrective_action_status_valid,251,20,0.9203
DQ-003158,RUN-005889,2026-05-04,PPE Readiness Tracker,PICS,LOC-1061,employee_partner_mapped,260,25,0.9038
DQ-003159,RUN-005889,2026-05-04,PPE Readiness Tracker,PICS,LOC-1061,incident_key_unique,128,9,0.9297
DQ-003160,RUN-001377,2026-01-28,Daily Incident Intake,Safety Logic,LOC-1041,employee_partner_mapped,125,7,0.944
DQ-003161,RUN-001377,2026-01-28,Daily Incident Intake,Safety Logic,LOC-1041,location_id_present,227,2,0.9912
