run_id,run_date,report_name,cadence,source_system,location_id,region,division,support_tier,sla_hours,refresh_delay_hours,sla_met,records_expected,completeness_rate,duplicate_keys,unmapped_records,completed_at
RUN-004574,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1055,South Central,Fire Protection,standard,3,2.84,True,301,0.9928,0,0,2026-04-06T10:50:30.841090726
RUN-004575,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1033,Northeast,Fire Protection,high_touch,3,0.1,True,311,0.9621,2,0,2026-04-06T08:06:00
RUN-004576,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1035,Northeast,Facility Services,standard,3,3.88,False,377,0.9958,2,1,2026-04-06T11:52:56.784762088
RUN-004577,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1053,South Central,First Aid & Safety,standard,3,2.28,True,253,0.9661,1,6,2026-04-06T10:16:48.792266544
RUN-004578,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1022,Midwest,Facility Services,high_touch,3,3.26,False,299,0.9388,2,2,2026-04-06T11:15:48.471457238
RUN-004579,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1029,Northeast,First Aid & Safety,standard,3,2.65,True,137,0.9717,1,2,2026-04-06T10:39:08.812209574
RUN-004580,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1024,Midwest,Facility Services,standard,3,1.5,True,151,0.9779,3,1,2026-04-06T09:30:15.642132550
RUN-004581,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1051,South Central,Uniform Rental,standard,3,0.77,True,358,0.9856,5,1,2026-04-06T08:45:54.614840475
RUN-004582,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1016,Midwest,First Aid & Safety,standard,3,2.7,True,368,0.9704,0,1,2026-04-06T10:41:46.418726448
RUN-004583,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1049,South Central,Uniform Rental,standard,3,4.83,False,368,0.9503,0,3,2026-04-06T12:49:59.599304028
RUN-004584,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1003,Great Lakes,Uniform Rental,high_touch,3,1.61,True,99,0.9532,3,4,2026-04-06T09:36:36.055019690
RUN-004585,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1046,Southeast,Facility Services,high_touch,3,2.33,True,297,0.9665,4,5,2026-04-06T10:19:48.531013217
RUN-004586,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1002,Great Lakes,Uniform Rental,high_touch,3,1.32,True,360,0.965,0,0,2026-04-06T09:19:24.823971024
RUN-004587,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1052,South Central,First Aid & Safety,standard,3,0.99,True,268,0.9754,3,1,2026-04-06T08:59:16.633382708
RUN-004588,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1023,Midwest,Facility Services,standard,3,4.08,False,163,0.9754,2,3,2026-04-06T12:04:52.879886827
RUN-004589,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1036,Northeast,Facility Services,standard,3,0.1,True,327,0.9842,1,3,2026-04-06T08:06:00
RUN-004590,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1028,Northeast,First Aid & Safety,high_touch,3,2.35,True,272,0.9724,2,2,2026-04-06T10:20:58.374605597
RUN-004591,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1007,Great Lakes,Fire Protection,high_touch,3,5.56,False,297,0.9476,2,5,2026-04-06T13:33:23.440783541
RUN-004592,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1071,West,Facility Services,standard,3,1.36,True,373,0.9896,2,5,2026-04-06T09:21:20.499368638
RUN-004593,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1057,South Central,Fire Protection,standard,3,5.92,False,104,0.9459,2,1,2026-04-06T13:55:09.113631780
RUN-004594,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1042,Southeast,First Aid & Safety,high_touch,3,4.37,False,361,0.9642,2,5,2026-04-06T12:22:01.124668756
RUN-004595,2026-04-06,Weekly Exception Review,weekly,Safety Logic,LOC-1005,Great Lakes,First Aid & Safety,high_touch,3,2.16,True,210,0.9782,1,3,2026-04-06T10:09:43.977133653
RUN-004596,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1015,Midwest,Uniform Rental,high_touch,4,3.71,True,278,0.9473,0,5,2026-04-06T11:42:46.468453979
RUN-004597,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1050,South Central,Uniform Rental,standard,4,0.53,True,91,0.9545,0,5,2026-04-06T08:32:03.739503549
RUN-004598,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1031,Northeast,Fire Protection,standard,4,4.53,False,191,0.9402,2,2,2026-04-06T12:32:00.869047612
RUN-004599,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1026,Northeast,Uniform Rental,standard,4,0.38,True,240,0.9637,0,2,2026-04-06T08:22:33.020435888
RUN-004600,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1028,Northeast,First Aid & Safety,high_touch,4,2.3,True,358,0.9746,1,3,2026-04-06T10:18:09.795065451
RUN-004601,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1034,Northeast,Facility Services,standard,4,4.34,False,337,0.9611,1,1,2026-04-06T12:20:31.118167970
RUN-004602,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1007,Great Lakes,Fire Protection,high_touch,4,1.76,True,279,0.9759,0,2,2026-04-06T09:45:35.416633002
RUN-004603,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1044,Southeast,Fire Protection,high_touch,4,6.39,False,189,0.9775,3,5,2026-04-06T14:23:30.973839729
RUN-004604,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1011,Great Lakes,Facility Services,high_touch,4,3.28,True,173,0.9415,0,6,2026-04-06T11:17:05.950637392
RUN-004605,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1054,South Central,First Aid & Safety,standard,4,3.67,True,133,0.9677,2,4,2026-04-06T11:40:09.506625942
RUN-004606,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1067,West,Fire Protection,high_touch,4,3.95,True,210,0.962,0,5,2026-04-06T11:56:55.531909071
RUN-004607,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1056,South Central,Fire Protection,standard,4,0.1,True,217,0.9518,1,4,2026-04-06T08:06:00
RUN-004608,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1023,Midwest,Facility Services,standard,4,0.56,True,235,0.9744,0,2,2026-04-06T08:33:22.745008168
RUN-004609,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1059,South Central,Facility Services,standard,4,0.1,True,145,0.9442,2,3,2026-04-06T08:06:00
RUN-004610,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1013,Midwest,Uniform Rental,standard,4,0.1,True,185,0.97,0,0,2026-04-06T08:06:00
RUN-004611,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1001,Great Lakes,Uniform Rental,high_touch,4,6.19,False,402,0.961,2,4,2026-04-06T14:11:08.411937940
RUN-004612,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1039,Southeast,Uniform Rental,high_touch,4,5.15,False,354,0.938,0,0,2026-04-06T13:08:59.924548386
RUN-004613,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1019,Midwest,Fire Protection,standard,4,1.41,True,94,0.9792,0,3,2026-04-06T09:24:53.003544863
RUN-004614,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1051,South Central,Uniform Rental,standard,4,1.59,True,169,0.9719,0,0,2026-04-06T09:35:39.997685705
RUN-004615,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1062,West,Uniform Rental,standard,4,0.25,True,350,0.9833,0,2,2026-04-06T08:15:12.212168582
RUN-004616,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1003,Great Lakes,Uniform Rental,high_touch,4,2.84,True,109,0.9872,1,3,2026-04-06T10:50:38.656793789
RUN-004617,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1068,West,Fire Protection,high_touch,4,4.36,False,226,0.9679,2,4,2026-04-06T12:21:39.948802829
RUN-004618,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1063,West,Uniform Rental,standard,4,1.68,True,144,0.9878,0,2,2026-04-06T09:40:45.633622967
RUN-004619,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1017,Midwest,First Aid & Safety,standard,4,4.32,False,187,0.9916,0,2,2026-04-06T12:19:05.118369929
RUN-004620,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1058,South Central,Facility Services,standard,4,2.5,True,240,0.9692,0,3,2026-04-06T10:30:05.921676766
RUN-004621,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1047,Southeast,Facility Services,high_touch,4,3.22,True,255,0.9579,0,3,2026-04-06T11:13:16.013987232
RUN-004622,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1043,Southeast,Fire Protection,high_touch,4,4.85,False,156,0.9548,1,5,2026-04-06T12:50:56.057159736
RUN-004623,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1069,West,Fire Protection,standard,4,2.51,True,115,0.9221,0,1,2026-04-06T10:30:24.226964872
RUN-004624,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1061,West,Uniform Rental,high_touch,4,3.65,True,418,0.9699,0,2,2026-04-06T11:38:52.783287829
RUN-004625,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1072,West,Facility Services,standard,4,1.04,True,259,0.9696,0,2,2026-04-06T09:02:24.481782022
RUN-004626,2026-04-06,Contractor Compliance Snapshot,weekly,ISN,LOC-1014,Midwest,Uniform Rental,high_touch,4,3.98,True,305,0.9965,0,7,2026-04-06T11:58:56.640391108
RUN-004627,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1025,Northeast,Uniform Rental,standard,4,3.2,True,119,0.9597,0,2,2026-04-06T11:12:13.266761822
RUN-004628,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1033,Northeast,Fire Protection,high_touch,4,4.33,False,308,0.9808,0,3,2026-04-06T12:19:51.882347045
RUN-004629,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1054,South Central,First Aid & Safety,standard,4,1.98,True,298,0.9902,2,3,2026-04-06T09:58:47.916130705
RUN-004630,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1003,Great Lakes,Uniform Rental,high_touch,4,1.48,True,219,0.9517,0,8,2026-04-06T09:29:04.555643043
RUN-004631,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1071,West,Facility Services,standard,4,2.84,True,392,0.953,0,4,2026-04-06T10:50:28.680041352
RUN-004632,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1002,Great Lakes,Uniform Rental,high_touch,4,2.01,True,415,0.9831,1,2,2026-04-06T10:00:18.994026044
RUN-004633,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1030,Northeast,First Aid & Safety,high_touch,4,2.26,True,205,0.9402,0,6,2026-04-06T10:15:31.420908853
RUN-004634,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1039,Southeast,Uniform Rental,high_touch,4,4.15,False,382,0.9381,0,6,2026-04-06T12:08:56.796565133
RUN-004635,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1048,Southeast,Facility Services,high_touch,4,3.13,True,353,0.9955,1,3,2026-04-06T11:07:43.001144186
RUN-004636,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1021,Midwest,Fire Protection,standard,4,1.4,True,178,0.9823,1,3,2026-04-06T09:24:16.464873138
RUN-004637,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1006,Great Lakes,First Aid & Safety,high_touch,4,2.33,True,343,0.9587,1,6,2026-04-06T10:19:57.375916663
RUN-004638,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1016,Midwest,First Aid & Safety,standard,4,0.1,True,226,0.9735,0,3,2026-04-06T08:06:00
RUN-004639,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1053,South Central,First Aid & Safety,standard,4,2.51,True,172,0.9522,1,0,2026-04-06T10:30:49.327320273
RUN-004640,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1065,West,First Aid & Safety,standard,4,0.1,True,398,0.9566,0,1,2026-04-06T08:06:00
RUN-004641,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1034,Northeast,Facility Services,standard,4,2.67,True,314,0.999,0,2,2026-04-06T10:40:26.763738838
RUN-004642,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1055,South Central,Fire Protection,standard,4,2.03,True,271,0.9611,0,4,2026-04-06T10:01:49.702104603
RUN-004643,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1069,West,Fire Protection,standard,4,3.25,True,217,0.9866,0,2,2026-04-06T11:14:45.555191994
RUN-004644,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1029,Northeast,First Aid & Safety,standard,4,1.99,True,217,0.999,0,2,2026-04-06T09:59:22.261886852
RUN-004645,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1047,Southeast,Facility Services,high_touch,4,2.84,True,191,0.9324,0,2,2026-04-06T10:50:06.421635793
RUN-004646,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1010,Great Lakes,Facility Services,high_touch,4,4.19,False,376,0.9293,0,2,2026-04-06T12:11:10.777003511
RUN-004647,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1036,Northeast,Facility Services,standard,4,3.31,True,109,0.964,0,2,2026-04-06T11:18:44.481336196
RUN-004648,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1057,South Central,Fire Protection,standard,4,1.29,True,167,0.9894,1,2,2026-04-06T09:17:21.277625155
RUN-004649,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1035,Northeast,Facility Services,standard,4,1.57,True,184,0.9584,2,3,2026-04-06T09:34:06.353800624
RUN-004650,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1009,Great Lakes,Fire Protection,high_touch,4,4.18,False,242,0.9622,1,6,2026-04-06T12:10:35.235952059
RUN-004651,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1001,Great Lakes,Uniform Rental,high_touch,4,4.98,False,256,0.9421,0,6,2026-04-06T12:58:56.958184615
RUN-004652,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1064,West,First Aid & Safety,high_touch,4,4.86,False,168,0.967,1,1,2026-04-06T12:51:45.208750573
RUN-004653,2026-04-06,Chemical SDS Coverage,weekly,MSDS,LOC-1070,West,Facility Services,high_touch,4,3.4,True,322,0.9609,1,2,2026-04-06T11:24:07.814416386
RUN-004654,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1048,Southeast,Facility Services,high_touch,4,6.82,False,237,0.9676,0,4,2026-04-06T14:48:58.569436664
RUN-004655,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1007,Great Lakes,Fire Protection,high_touch,4,4.79,False,172,0.9389,3,4,2026-04-06T12:47:39.230949375
RUN-004656,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1022,Midwest,Facility Services,high_touch,4,7.34,False,328,0.9274,1,2,2026-04-06T15:20:23.862408729
RUN-004657,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1001,Great Lakes,Uniform Rental,high_touch,4,3.22,True,176,0.9198,1,2,2026-04-06T11:13:03.014308428
RUN-004658,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1059,South Central,Facility Services,standard,4,3.81,True,233,0.9708,1,1,2026-04-06T11:48:34.730500610
RUN-004659,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1009,Great Lakes,Fire Protection,high_touch,4,5.29,False,267,0.9338,0,4,2026-04-06T13:17:27.249959012
RUN-004660,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1024,Midwest,Facility Services,standard,4,1.3,True,283,0.9421,1,6,2026-04-06T09:17:44.050058127
RUN-004661,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1060,South Central,Facility Services,standard,4,3.88,True,412,0.9378,1,6,2026-04-06T11:52:52.689618324
RUN-004662,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1052,South Central,First Aid & Safety,standard,4,4.22,False,178,0.9674,1,3,2026-04-06T12:12:56.966474792
RUN-004663,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1071,West,Facility Services,standard,4,2.58,True,199,0.9559,0,2,2026-04-06T10:35:04.172471031
RUN-004664,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1033,Northeast,Fire Protection,high_touch,4,3.84,True,285,0.9153,0,4,2026-04-06T11:50:25.509893075
RUN-004665,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1004,Great Lakes,First Aid & Safety,high_touch,4,2.92,True,381,0.9679,2,6,2026-04-06T10:55:11.262599769
RUN-004666,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1002,Great Lakes,Uniform Rental,high_touch,4,3.74,True,189,0.9529,1,3,2026-04-06T11:44:30.988561477
RUN-004667,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1036,Northeast,Facility Services,standard,4,0.83,True,402,0.9529,0,4,2026-04-06T08:49:42.999654018
RUN-004668,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1047,Southeast,Facility Services,high_touch,4,4.75,False,171,0.9775,0,7,2026-04-06T12:44:58.828414979
RUN-004669,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1066,West,First Aid & Safety,high_touch,4,5.54,False,311,0.9293,0,3,2026-04-06T13:32:41.339311
RUN-004670,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1046,Southeast,Facility Services,high_touch,4,2.71,True,365,0.9206,3,3,2026-04-06T10:42:53.899006352
RUN-004671,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1008,Great Lakes,Fire Protection,high_touch,4,4.45,False,203,0.9235,0,6,2026-04-06T12:26:55.824296666
RUN-004672,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1003,Great Lakes,Uniform Rental,high_touch,4,2.79,True,320,0.9398,1,0,2026-04-06T10:47:27.411715282
RUN-004673,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1045,Southeast,Fire Protection,high_touch,4,3.93,True,253,0.9387,0,1,2026-04-06T11:55:48.109925860
RUN-004674,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1069,West,Fire Protection,standard,4,2.37,True,167,0.9646,0,1,2026-04-06T10:22:27.395858322
RUN-004675,2026-04-06,PPE Readiness Tracker,weekly,PICS,LOC-1029,Northeast,First Aid & Safety,standard,4,7.98,False,346,0.9524,0,3,2026-04-06T15:58:30.384801609
RUN-004676,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1031,Northeast,Fire Protection,standard,7,2.84,True,339,0.9516,1,2,2026-04-07T10:50:12.498782060
RUN-004677,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1041,Southeast,First Aid & Safety,high_touch,7,7.69,False,273,0.9308,2,1,2026-04-07T15:41:20.604861272
RUN-004678,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1029,Northeast,First Aid & Safety,standard,7,3.17,True,266,0.9533,1,1,2026-04-07T11:10:00.005724317
RUN-004679,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1027,Northeast,Uniform Rental,standard,7,2.23,True,161,0.9428,0,2,2026-04-07T10:14:00.960797797
RUN-004680,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1020,Midwest,Fire Protection,standard,7,5.36,True,98,0.975,0,1,2026-04-07T13:21:40.893903408
RUN-004681,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1039,Southeast,Uniform Rental,high_touch,7,5.09,True,360,0.9549,0,3,2026-04-07T13:05:31.301234551
RUN-004682,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1056,South Central,Fire Protection,standard,7,4.25,True,191,0.9566,1,3,2026-04-07T12:15:10.092150714
RUN-004683,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1010,Great Lakes,Facility Services,high_touch,7,2.03,True,390,0.9656,4,4,2026-04-07T10:01:35.763426887
RUN-004684,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1048,Southeast,Facility Services,high_touch,7,5.16,True,352,0.963,3,7,2026-04-07T13:09:46.236905468
RUN-004685,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1057,South Central,Fire Protection,standard,7,3.68,True,379,0.9524,0,3,2026-04-07T11:40:53.330782271
RUN-004686,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1035,Northeast,Facility Services,standard,7,3.94,True,298,0.9687,1,2,2026-04-07T11:56:25.856936945
RUN-004687,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1026,Northeast,Uniform Rental,standard,7,6.22,True,211,0.9829,3,1,2026-04-07T14:13:14.548913377
RUN-004688,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1016,Midwest,First Aid & Safety,standard,7,3.27,True,375,0.949,1,1,2026-04-07T11:16:20.620909267
RUN-004689,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1049,South Central,Uniform Rental,standard,7,4.62,True,181,0.9492,1,0,2026-04-07T12:37:25.215309252
RUN-004690,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1037,Southeast,Uniform Rental,high_touch,7,6.87,True,149,0.9534,4,5,2026-04-07T14:52:03.093635983
RUN-004691,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1018,Midwest,First Aid & Safety,high_touch,7,5.2,True,338,0.9553,3,4,2026-04-07T13:12:06.446173383
RUN-004692,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1032,Northeast,Fire Protection,high_touch,7,7.71,False,284,0.9434,1,2,2026-04-07T15:42:27.924486944
RUN-004693,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1043,Southeast,Fire Protection,high_touch,7,3.82,True,263,0.9623,1,3,2026-04-07T11:49:02.273397919
RUN-004694,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1025,Northeast,Uniform Rental,standard,7,4.63,True,215,0.9818,2,2,2026-04-07T12:37:55.313848985
RUN-004695,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1028,Northeast,First Aid & Safety,high_touch,7,6.04,True,190,0.9266,0,4,2026-04-07T14:02:40.256962223
RUN-004696,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1047,Southeast,Facility Services,high_touch,7,4.8,True,117,0.9642,1,4,2026-04-07T12:48:03.585941102
RUN-004697,2026-04-07,Daily Incident Intake,daily,Safety Logic,LOC-1033,Northeast,Fire Protection,high_touch,7,6.56,True,310,0.94,0,5,2026-04-07T14:33:30.050539400
