exception_id,run_id,run_date,report_name,source_system,location_id,region,division,exception_type,severity,owner_group,age_days,status,resolution_hours,requires_field_followup
EXC-002456,RUN-005125,2026-04-18,Daily Incident Intake,Safety Logic,LOC-1059,South Central,Facility Services,duplicate_incident_key,critical,Vendor Coordinator,5,closed,47.2,False
EXC-002457,RUN-005126,2026-04-18,Daily Incident Intake,Safety Logic,LOC-1021,Midwest,Fire Protection,unmapped_employee_partner,low,Corporate Safety,1,closed,41.6,True
EXC-002458,RUN-005132,2026-04-18,Daily Incident Intake,Safety Logic,LOC-1058,South Central,Facility Services,unmapped_employee_partner,medium,Vendor Coordinator,6,open,,True
EXC-002459,RUN-005134,2026-04-18,Daily Incident Intake,Safety Logic,LOC-1029,Northeast,First Aid & Safety,unmapped_employee_partner,high,Field Safety Lead,8,closed,51.5,True
EXC-002460,RUN-005135,2026-04-19,Daily Incident Intake,Safety Logic,LOC-1035,Northeast,Facility Services,duplicate_incident_key,medium,Field Safety Lead,6,closed,73.5,False
EXC-002461,RUN-005137,2026-04-19,Daily Incident Intake,Safety Logic,LOC-1070,West,Facility Services,missing_location_id,high,Data Steward,6,closed,55.2,False
EXC-002462,RUN-005137,2026-04-19,Daily Incident Intake,Safety Logic,LOC-1070,West,Facility Services,unmapped_employee_partner,medium,Corporate Safety,4,open,,True
EXC-002463,RUN-005138,2026-04-19,Daily Incident Intake,Safety Logic,LOC-1036,Northeast,Facility Services,rollout_training_gap,low,Vendor Coordinator,3,closed,56.4,True
EXC-002464,RUN-005139,2026-04-19,Daily Incident Intake,Safety Logic,LOC-1015,Midwest,Uniform Rental,unmapped_employee_partner,low,Vendor Coordinator,7,open,,True
EXC-002465,RUN-005140,2026-04-19,Daily Incident Intake,Safety Logic,LOC-1059,South Central,Facility Services,missing_location_id,medium,Data Steward,7,closed,71.9,False
EXC-002466,RUN-005143,2026-04-19,Daily Incident Intake,Safety Logic,LOC-1005,Great Lakes,First Aid & Safety,open_corrective_action,medium,Vendor Coordinator,4,closed,72.3,True
EXC-002467,RUN-005156,2026-04-19,Daily Incident Intake,Safety Logic,LOC-1065,West,First Aid & Safety,invalid_vendor_credential,medium,Corporate Safety,7,closed,40.4,False
EXC-002468,RUN-005158,2026-04-19,Daily Incident Intake,Safety Logic,LOC-1008,Great Lakes,Fire Protection,late_source_extract,high,Data Steward,5,open,,False
EXC-002469,RUN-005158,2026-04-19,Daily Incident Intake,Safety Logic,LOC-1008,Great Lakes,Fire Protection,late_source_extract,medium,Corporate Safety,2,closed,26.9,False
EXC-002470,RUN-005163,2026-04-20,Daily Incident Intake,Safety Logic,LOC-1036,Northeast,Facility Services,missing_location_id,medium,Field Safety Lead,8,closed,91.0,False
EXC-002471,RUN-005164,2026-04-20,Daily Incident Intake,Safety Logic,LOC-1056,South Central,Fire Protection,open_corrective_action,low,Vendor Coordinator,6,open,,True
EXC-002472,RUN-005164,2026-04-20,Daily Incident Intake,Safety Logic,LOC-1056,South Central,Fire Protection,duplicate_incident_key,high,Field Safety Lead,8,open,,False
EXC-002473,RUN-005169,2026-04-20,Daily Incident Intake,Safety Logic,LOC-1022,Midwest,Facility Services,unmapped_employee_partner,low,Vendor Coordinator,2,closed,68.1,True
EXC-002474,RUN-005172,2026-04-20,Daily Incident Intake,Safety Logic,LOC-1054,South Central,First Aid & Safety,late_source_extract,medium,Field Safety Lead,6,closed,85.2,False
EXC-002475,RUN-005178,2026-04-20,Daily Incident Intake,Safety Logic,LOC-1037,Southeast,Uniform Rental,missing_location_id,high,Field Safety Lead,5,closed,60.9,False
EXC-002476,RUN-005178,2026-04-20,Daily Incident Intake,Safety Logic,LOC-1037,Southeast,Uniform Rental,missing_location_id,low,Corporate Safety,4,closed,47.0,False
EXC-002477,RUN-005180,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1032,Northeast,Fire Protection,missing_completion_date,low,Data Steward,2,closed,25.9,False
EXC-002478,RUN-005182,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1043,Southeast,Fire Protection,late_source_extract,low,Corporate Safety,8,closed,96.5,False
EXC-002479,RUN-005182,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1043,Southeast,Fire Protection,missing_completion_date,low,Field Safety Lead,11,open,,False
EXC-002480,RUN-005184,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1048,Southeast,Facility Services,missing_location_id,medium,Field Safety Lead,17,closed,132.9,False
EXC-002481,RUN-005187,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1011,Great Lakes,Facility Services,missing_location_id,low,Field Safety Lead,5,open,,False
EXC-002482,RUN-005187,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1011,Great Lakes,Facility Services,invalid_vendor_credential,high,Vendor Coordinator,6,closed,92.3,False
EXC-002483,RUN-005190,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1017,Midwest,First Aid & Safety,rollout_training_gap,critical,Data Steward,4,closed,41.3,True
EXC-002484,RUN-005190,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1017,Midwest,First Aid & Safety,late_source_extract,medium,Vendor Coordinator,4,open,,False
EXC-002485,RUN-005192,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1005,Great Lakes,First Aid & Safety,invalid_vendor_credential,critical,Vendor Coordinator,5,closed,54.7,False
EXC-002486,RUN-005193,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1009,Great Lakes,Fire Protection,unmapped_employee_partner,high,Corporate Safety,8,open,,True
EXC-002487,RUN-005193,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1009,Great Lakes,Fire Protection,duplicate_incident_key,medium,Vendor Coordinator,3,closed,34.9,False
EXC-002488,RUN-005196,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1039,Southeast,Uniform Rental,missing_location_id,critical,Field Safety Lead,10,closed,99.2,False
EXC-002489,RUN-005196,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1039,Southeast,Uniform Rental,unmapped_employee_partner,medium,Field Safety Lead,7,closed,65.1,True
EXC-002490,RUN-005196,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1039,Southeast,Uniform Rental,late_source_extract,medium,Field Safety Lead,5,closed,49.5,False
EXC-002491,RUN-005197,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1026,Northeast,Uniform Rental,unmapped_employee_partner,medium,Vendor Coordinator,5,closed,61.9,True
EXC-002492,RUN-005197,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1026,Northeast,Uniform Rental,open_corrective_action,low,Corporate Safety,1,closed,41.3,True
EXC-002493,RUN-005197,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1026,Northeast,Uniform Rental,unmapped_employee_partner,medium,Data Steward,3,open,,True
EXC-002494,RUN-005198,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1040,Southeast,First Aid & Safety,missing_location_id,medium,Field Safety Lead,3,closed,51.9,False
EXC-002495,RUN-005200,2026-04-20,Weekly Exception Review,Safety Logic,LOC-1029,Northeast,First Aid & Safety,unmapped_employee_partner,medium,Data Steward,5,closed,57.0,True
EXC-002496,RUN-005202,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1021,Midwest,Fire Protection,missing_location_id,medium,Vendor Coordinator,6,open,,False
EXC-002497,RUN-005205,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1048,Southeast,Facility Services,late_source_extract,high,Field Safety Lead,9,open,,False
EXC-002498,RUN-005207,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1070,West,Facility Services,rollout_training_gap,medium,Corporate Safety,3,open,,True
EXC-002499,RUN-005208,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1043,Southeast,Fire Protection,missing_completion_date,high,Field Safety Lead,11,closed,94.4,False
EXC-002500,RUN-005209,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1002,Great Lakes,Uniform Rental,late_source_extract,low,Field Safety Lead,4,closed,68.9,False
EXC-002501,RUN-005209,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1002,Great Lakes,Uniform Rental,missing_location_id,low,Field Safety Lead,9,closed,99.3,False
EXC-002502,RUN-005213,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1032,Northeast,Fire Protection,invalid_vendor_credential,medium,Corporate Safety,11,closed,110.5,False
EXC-002503,RUN-005215,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1030,Northeast,First Aid & Safety,open_corrective_action,high,Data Steward,8,closed,62.5,True
EXC-002504,RUN-005217,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1058,South Central,Facility Services,missing_completion_date,critical,Data Steward,5,closed,62.0,False
EXC-002505,RUN-005220,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1005,Great Lakes,First Aid & Safety,unmapped_employee_partner,medium,Corporate Safety,4,closed,44.8,True
EXC-002506,RUN-005221,2026-04-20,Contractor Compliance Snapshot,ISN,LOC-1003,Great Lakes,Uniform Rental,missing_completion_date,medium,Corporate Safety,8,closed,85.4,False
EXC-002507,RUN-005223,2026-04-20,Chemical SDS Coverage,MSDS,LOC-1053,South Central,First Aid & Safety,duplicate_incident_key,low,Field Safety Lead,25,closed,182.8,False
EXC-002508,RUN-005223,2026-04-20,Chemical SDS Coverage,MSDS,LOC-1053,South Central,First Aid & Safety,late_source_extract,medium,Corporate Safety,2,open,,False
EXC-002509,RUN-005224,2026-04-20,Chemical SDS Coverage,MSDS,LOC-1025,Northeast,Uniform Rental,invalid_vendor_credential,high,Corporate Safety,10,closed,77.9,False
EXC-002510,RUN-005232,2026-04-20,Chemical SDS Coverage,MSDS,LOC-1044,Southeast,Fire Protection,invalid_vendor_credential,medium,Vendor Coordinator,4,closed,70.5,False
EXC-002511,RUN-005232,2026-04-20,Chemical SDS Coverage,MSDS,LOC-1044,Southeast,Fire Protection,invalid_vendor_credential,medium,Data Steward,9,open,,False
EXC-002512,RUN-005233,2026-04-20,Chemical SDS Coverage,MSDS,LOC-1028,Northeast,First Aid & Safety,unmapped_employee_partner,medium,Field Safety Lead,4,closed,43.5,True
EXC-002513,RUN-005234,2026-04-20,Chemical SDS Coverage,MSDS,LOC-1014,Midwest,Uniform Rental,duplicate_incident_key,high,Corporate Safety,8,open,,False
EXC-002514,RUN-005238,2026-04-20,Chemical SDS Coverage,MSDS,LOC-1002,Great Lakes,Uniform Rental,unmapped_employee_partner,critical,Field Safety Lead,9,closed,94.4,True
EXC-002515,RUN-005239,2026-04-20,Chemical SDS Coverage,MSDS,LOC-1007,Great Lakes,Fire Protection,missing_location_id,medium,Field Safety Lead,3,closed,34.1,False
EXC-002516,RUN-005239,2026-04-20,Chemical SDS Coverage,MSDS,LOC-1007,Great Lakes,Fire Protection,rollout_training_gap,high,Data Steward,15,closed,115.2,True
EXC-002517,RUN-005239,2026-04-20,Chemical SDS Coverage,MSDS,LOC-1007,Great Lakes,Fire Protection,rollout_training_gap,medium,Field Safety Lead,9,closed,101.2,True
EXC-002518,RUN-005240,2026-04-20,Chemical SDS Coverage,MSDS,LOC-1068,West,Fire Protection,rollout_training_gap,medium,Vendor Coordinator,3,closed,24.0,True
EXC-002519,RUN-005248,2026-04-20,PPE Readiness Tracker,PICS,LOC-1017,Midwest,First Aid & Safety,invalid_vendor_credential,medium,Corporate Safety,5,closed,55.4,False
EXC-002520,RUN-005251,2026-04-20,PPE Readiness Tracker,PICS,LOC-1024,Midwest,Facility Services,missing_completion_date,low,Field Safety Lead,2,closed,45.2,False
EXC-002521,RUN-005251,2026-04-20,PPE Readiness Tracker,PICS,LOC-1024,Midwest,Facility Services,open_corrective_action,low,Vendor Coordinator,3,open,,True
EXC-002522,RUN-005254,2026-04-20,PPE Readiness Tracker,PICS,LOC-1041,Southeast,First Aid & Safety,unmapped_employee_partner,critical,Corporate Safety,5,open,,True
EXC-002523,RUN-005256,2026-04-20,PPE Readiness Tracker,PICS,LOC-1023,Midwest,Facility Services,rollout_training_gap,low,Corporate Safety,2,closed,33.7,True
EXC-002524,RUN-005256,2026-04-20,PPE Readiness Tracker,PICS,LOC-1023,Midwest,Facility Services,missing_completion_date,low,Data Steward,6,closed,71.1,False
EXC-002525,RUN-005256,2026-04-20,PPE Readiness Tracker,PICS,LOC-1023,Midwest,Facility Services,unmapped_employee_partner,medium,Data Steward,3,open,,True
EXC-002526,RUN-005257,2026-04-20,PPE Readiness Tracker,PICS,LOC-1063,West,Uniform Rental,missing_location_id,high,Corporate Safety,9,closed,78.6,False
EXC-002527,RUN-005260,2026-04-20,PPE Readiness Tracker,PICS,LOC-1010,Great Lakes,Facility Services,unmapped_employee_partner,medium,Field Safety Lead,8,closed,75.7,True
EXC-002528,RUN-005261,2026-04-20,PPE Readiness Tracker,PICS,LOC-1009,Great Lakes,Fire Protection,invalid_vendor_credential,medium,Corporate Safety,6,open,,False
EXC-002529,RUN-005261,2026-04-20,PPE Readiness Tracker,PICS,LOC-1009,Great Lakes,Fire Protection,late_source_extract,medium,Field Safety Lead,6,closed,105.6,False
EXC-002530,RUN-005265,2026-04-21,Daily Incident Intake,Safety Logic,LOC-1040,Southeast,First Aid & Safety,missing_location_id,medium,Field Safety Lead,7,closed,66.3,False
EXC-002531,RUN-005267,2026-04-21,Daily Incident Intake,Safety Logic,LOC-1003,Great Lakes,Uniform Rental,unmapped_employee_partner,high,Vendor Coordinator,8,closed,83.8,True
EXC-002532,RUN-005269,2026-04-21,Daily Incident Intake,Safety Logic,LOC-1024,Midwest,Facility Services,open_corrective_action,high,Vendor Coordinator,5,closed,51.8,True
EXC-002533,RUN-005273,2026-04-21,Daily Incident Intake,Safety Logic,LOC-1047,Southeast,Facility Services,rollout_training_gap,low,Corporate Safety,0,open,,True
EXC-002534,RUN-005278,2026-04-21,Daily Incident Intake,Safety Logic,LOC-1007,Great Lakes,Fire Protection,rollout_training_gap,low,Data Steward,10,closed,72.1,True
EXC-002535,RUN-005285,2026-04-21,Daily Incident Intake,Safety Logic,LOC-1045,Southeast,Fire Protection,missing_completion_date,medium,Data Steward,2,open,,False
EXC-002536,RUN-005287,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1037,Southeast,Uniform Rental,duplicate_incident_key,low,Vendor Coordinator,7,closed,66.8,False
EXC-002537,RUN-005290,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1059,South Central,Facility Services,rollout_training_gap,medium,Vendor Coordinator,4,closed,72.8,True
EXC-002538,RUN-005291,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1028,Northeast,First Aid & Safety,missing_location_id,medium,Vendor Coordinator,13,open,,False
EXC-002539,RUN-005293,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1040,Southeast,First Aid & Safety,missing_completion_date,medium,Vendor Coordinator,13,closed,103.3,False
EXC-002540,RUN-005293,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1040,Southeast,First Aid & Safety,late_source_extract,low,Data Steward,4,closed,54.6,False
EXC-002541,RUN-005293,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1040,Southeast,First Aid & Safety,missing_location_id,high,Data Steward,9,closed,77.8,False
EXC-002542,RUN-005299,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1036,Northeast,Facility Services,unmapped_employee_partner,critical,Field Safety Lead,9,closed,87.1,True
EXC-002543,RUN-005299,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1036,Northeast,Facility Services,duplicate_incident_key,medium,Corporate Safety,1,open,,False
EXC-002544,RUN-005307,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1063,West,Uniform Rental,late_source_extract,low,Corporate Safety,3,closed,53.6,False
EXC-002545,RUN-005307,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1063,West,Uniform Rental,late_source_extract,low,Corporate Safety,1,closed,25.2,False
EXC-002546,RUN-005308,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1051,South Central,Uniform Rental,missing_completion_date,low,Corporate Safety,5,closed,70.0,False
EXC-002547,RUN-005311,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1022,Midwest,Facility Services,rollout_training_gap,high,Vendor Coordinator,6,open,,True
EXC-002548,RUN-005311,2026-04-22,Daily Incident Intake,Safety Logic,LOC-1022,Midwest,Facility Services,late_source_extract,high,Field Safety Lead,7,open,,False
EXC-002549,RUN-005322,2026-04-23,Daily Incident Intake,Safety Logic,LOC-1042,Southeast,First Aid & Safety,late_source_extract,medium,Field Safety Lead,4,open,,False
EXC-002550,RUN-005325,2026-04-23,Daily Incident Intake,Safety Logic,LOC-1018,Midwest,First Aid & Safety,missing_location_id,medium,Corporate Safety,5,closed,49.6,False
EXC-002551,RUN-005325,2026-04-23,Daily Incident Intake,Safety Logic,LOC-1018,Midwest,First Aid & Safety,missing_completion_date,low,Vendor Coordinator,7,open,,False
EXC-002552,RUN-005332,2026-04-23,Daily Incident Intake,Safety Logic,LOC-1053,South Central,First Aid & Safety,late_source_extract,medium,Corporate Safety,4,closed,45.1,False
EXC-002553,RUN-005333,2026-04-23,Daily Incident Intake,Safety Logic,LOC-1058,South Central,Facility Services,invalid_vendor_credential,critical,Field Safety Lead,11,open,,False
EXC-002554,RUN-005333,2026-04-23,Daily Incident Intake,Safety Logic,LOC-1058,South Central,Facility Services,unmapped_employee_partner,medium,Corporate Safety,2,open,,True
EXC-002555,RUN-005334,2026-04-23,Daily Incident Intake,Safety Logic,LOC-1005,Great Lakes,First Aid & Safety,open_corrective_action,high,Corporate Safety,11,open,,True
EXC-002556,RUN-005335,2026-04-23,Daily Incident Intake,Safety Logic,LOC-1060,South Central,Facility Services,open_corrective_action,high,Field Safety Lead,5,closed,50.0,True
EXC-002557,RUN-005340,2026-04-23,Daily Incident Intake,Safety Logic,LOC-1067,West,Fire Protection,rollout_training_gap,medium,Field Safety Lead,6,closed,77.2,True
EXC-002558,RUN-005341,2026-04-23,Daily Incident Intake,Safety Logic,LOC-1032,Northeast,Fire Protection,open_corrective_action,medium,Data Steward,2,closed,38.8,True
EXC-002559,RUN-005344,2026-04-24,Daily Incident Intake,Safety Logic,LOC-1046,Southeast,Facility Services,duplicate_incident_key,medium,Field Safety Lead,8,closed,63.0,False
EXC-002560,RUN-005349,2026-04-24,Daily Incident Intake,Safety Logic,LOC-1040,Southeast,First Aid & Safety,missing_location_id,medium,Vendor Coordinator,3,closed,60.7,False
EXC-002561,RUN-005352,2026-04-24,Daily Incident Intake,Safety Logic,LOC-1056,South Central,Fire Protection,rollout_training_gap,high,Vendor Coordinator,15,closed,123.3,True
EXC-002562,RUN-005352,2026-04-24,Daily Incident Intake,Safety Logic,LOC-1056,South Central,Fire Protection,late_source_extract,high,Corporate Safety,6,open,,False
EXC-002563,RUN-005356,2026-04-24,Daily Incident Intake,Safety Logic,LOC-1055,South Central,Fire Protection,open_corrective_action,medium,Data Steward,3,closed,45.6,True
EXC-002564,RUN-005360,2026-04-24,Daily Incident Intake,Safety Logic,LOC-1023,Midwest,Facility Services,unmapped_employee_partner,low,Vendor Coordinator,1,open,,True
EXC-002565,RUN-005362,2026-04-24,Daily Incident Intake,Safety Logic,LOC-1060,South Central,Facility Services,late_source_extract,medium,Data Steward,1,open,,False
EXC-002566,RUN-005364,2026-04-24,Daily Incident Intake,Safety Logic,LOC-1072,West,Facility Services,open_corrective_action,high,Vendor Coordinator,6,open,,True
